entity,period,statement,category_l1,category_l2,statement_line_code,line_label,line_order,dbt_kes,client_kes,difference,difference_pct,status,reason,note,client_as_stated_kes
ZAAC,2026-02,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-02,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,110409.93,110409.93,0.0,0.0,tie,,,110409.93
ZAAC,2026-02,SCI,EXPENSES,Taxation,taxation,Taxation,230,21909338.32,21909338.32,0.0,0.0,tie,,,21909338.32
ZAAC,2026-02,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,99214380.27,99214380.27,0.0,0.0,tie,,,99214380.27
ZAAC,2026-02,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,22525357.28,22525357.28,0.0,0.0,tie,,,22525357.28
ZAAC,2026-02,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,3771579.6,3771579.6,0.0,0.0,tie,,,3771579.6
ZAAC,2026-02,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-02,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-02,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,36808446.31,36808446.31,0.0,0.0,tie,,,36808446.31
ZAAC,2026-02,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,15764930.24,15764930.24,0.0,0.0,tie,,,15764930.24
ZAAC,2026-02,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,540231295.44,540231295.44,-0.0,-0.0,tie,,,540231295.44
ZAAC,2026-02,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-02,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,46314100.36,46314100.36,-0.0,-0.0,tie,,,46314100.36
ZAAC,2026-02,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,160659933.4,160659933.4,0.0,0.0,tie,,,160659933.4
ZAAC,2026-02,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,76295631.5,76295631.5,0.0,0.0,tie,,,76295631.5
ZAAC,2026-02,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,19911431.83,19911431.83,0.0,0.0,tie,,,19911431.83
ZAAC,2026-02,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,-2492275.01,-2492275.01,0.0,-0.0,tie,,,-2492275.01
ZAAC,2026-02,SFP,ASSETS,Current Assets,accrued_income,Accrued Income,410,171797159.43,171797159.43,0.0,0.0,tie,,,171797159.43
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,25000000.0,25000000.0,0.0,0.0,tie,,,-25000000.0
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,1021890949.75,1021890949.75,0.0,0.0,tie,,,-1021890949.75
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,51121789.42,51121669.42,120.0,0.0,DIFFERENCE,rounding / FX,,-51121669.42
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,92789231.91,92789351.91,-120.0,-0.0,DIFFERENCE,rounding / FX,,-92789351.91
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,-0.43,-0.43,0.0,,tie,,,0.43
ZAAC,2026-03,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,96415159.88,96415159.88,0.0,0.0,tie,,,-96415159.88
ZAAC,2026-03,SCI,INCOME,Revenue,pension_admin_fee,Pension Admin Fee,20,125552284.41,125552284.41,0.0,0.0,tie,,,-125552284.41
ZAAC,2026-03,SCI,INCOME,Revenue,umbrella_fund,Umbrella Fund,30,66222585.92,66222585.92,0.0,0.0,tie,,,-66222585.92
ZAAC,2026-03,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,8303347.0,8303347.0,0.0,0.0,tie,,,-8303347.0
ZAAC,2026-03,SCI,INCOME,Revenue,retail_income,Retail,60,28707764.9,28707764.9,0.0,0.0,tie,,,-28707764.9
ZAAC,2026-03,SCI,INCOME,Other income,other_income,Other Income,70,6767722.95,6767722.95,0.0,0.0,tie,,,-6767722.95
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,186808207.24,186808207.24,0.0,0.0,tie,,,186808207.24
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,6612235.49,6612235.49,0.0,0.0,tie,,,6612235.49
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,3876206.27,3876206.27,0.0,0.0,tie,,,3876206.27
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,10109333.51,10109333.51,0.0,0.0,tie,,,10109333.51
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,communications,Communications,120,1237752.71,1237752.71,0.0,0.0,tie,,,1237752.71
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,871242.42,871242.42,-0.0,-0.0,tie,,,871242.42
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,premises,Premises,140,10059696.24,10059696.24,0.0,0.0,tie,,,10059696.24
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,6874742.08,6874742.08,-0.0,-0.0,tie,,,6874742.08
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,3949239.75,3949359.75,-120.0,-0.0,DIFFERENCE,rounding / FX,,3949359.75
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,10361899.8,10361899.8,0.0,0.0,tie,,,10361899.8
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,10247044.62,10247044.62,0.0,0.0,tie,,,10247044.62
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,3319852.43,3319852.43,-0.0,-0.0,tie,,,3319852.43
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,7290670.89,7290670.89,0.0,0.0,tie,,,7290670.89
ZAAC,2026-03,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,315065.07,315065.07,-0.0,-0.0,tie,,,315065.07
ZAAC,2026-03,SCI,EXPENSES,Taxation,taxation,Taxation,230,21010702.96,21010702.96,0.0,0.0,tie,,,21010702.96
ZAAC,2026-03,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,96771024.87,96771024.87,0.0,0.0,tie,,,96771024.87
ZAAC,2026-03,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,21742056.48,21742056.48,0.0,0.0,tie,,,21742056.48
ZAAC,2026-03,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,3706552.43,3706552.43,0.0,0.0,tie,,,3706552.43
ZAAC,2026-03,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,36808446.31,36808446.31,0.0,0.0,tie,,,36808446.31
ZAAC,2026-03,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,15764930.24,15764930.24,0.0,0.0,tie,,,15764930.24
ZAAC,2026-03,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,434865999.62,434865999.62,-0.0,-0.0,tie,,,434865999.62
ZAAC,2026-03,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,51106021.12,51106021.12,0.0,0.0,tie,,,51106021.12
ZAAC,2026-03,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,172568810.07,172568810.07,0.0,0.0,tie,,,172568810.07
ZAAC,2026-03,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,81958363.02,81958363.02,0.0,0.0,tie,,,81958363.02
ZAAC,2026-03,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,60000000.0,60000000.0,0.0,0.0,tie,,,60000000.0
ZAAC,2026-03,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,20849321.49,20849321.49,0.0,0.0,tie,,,20849321.49
ZAAC,2026-03,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,7909376.35,7909376.35,0.0,0.0,tie,,,7909376.35
ZAAC,2026-03,SFP,ASSETS,Current Assets,accrued_income,Accrued Income,410,184915296.26,184915296.26,0.0,0.0,tie,,,184915296.26
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,25000000.0,25000000.0,0.0,0.0,tie,,,-25000000.0
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,1021890949.75,1021890949.75,0.0,0.0,tie,,,-1021890949.75
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,49024973.58,49024853.58,120.0,0.0,DIFFERENCE,rounding / FX,,-49024853.58
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,93050275.36,93050395.36,-120.0,-0.0,DIFFERENCE,rounding / FX,,-93050395.36
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,-0.43,-0.43,0.0,,tie,,,0.43
ZAAC,2026-04,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,124054353.23,124054353.23,0.0,0.0,tie,,,-124054353.23
ZAAC,2026-04,SCI,INCOME,Revenue,pension_admin_fee,Pension Admin Fee,20,167454307.78,167454307.78,0.0,0.0,tie,,,-167454307.78
ZAAC,2026-04,SCI,INCOME,Revenue,umbrella_fund,Umbrella Fund,30,96334212.31,96334212.31,0.0,0.0,tie,,,-96334212.31
ZAAC,2026-04,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,9068347.0,9068347.0,0.0,0.0,tie,,,-9068347.0
ZAAC,2026-04,SCI,INCOME,Revenue,retail_income,Retail,60,39729007.54,39729007.54,0.0,0.0,tie,,,-39729007.54
ZAAC,2026-04,SCI,INCOME,Other income,other_income,Other Income,70,9317489.74,9317489.74,0.0,0.0,tie,,,-9317489.74
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,253105133.21,253105133.21,0.0,0.0,tie,,,253105133.21
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,8860191.07,8860191.07,0.0,0.0,tie,,,8860191.07
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,5154568.73,5154568.73,-0.0,-0.0,tie,,,5154568.73
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,16672280.59,16672280.59,-0.0,-0.0,tie,,,16672280.59
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,communications,Communications,120,1675651.38,1675651.38,-0.0,-0.0,tie,,,1675651.38
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,1150215.96,1150215.96,0.0,0.0,tie,,,1150215.96
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,premises,Premises,140,13440278.6,13440278.6,0.0,0.0,tie,,,13440278.6
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,7910712.4,7910712.4,0.0,0.0,tie,,,7910712.4
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,5265653.0,5265653.0,0.0,0.0,tie,,,5265653.0
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,14078622.25,14078622.25,0.0,0.0,tie,,,14078622.25
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,13662725.26,13662725.26,0.0,0.0,tie,,,13662725.26
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,5293167.0,5293167.0,0.0,0.0,tie,,,5293167.0
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,9417033.83,9417033.83,0.0,0.0,tie,,,9417033.83
ZAAC,2026-04,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,640762.47,640762.47,0.0,0.0,tie,,,640762.47
ZAAC,2026-04,SCI,EXPENSES,Taxation,taxation,Taxation,230,26889216.55,26889216.56,-0.01,-0.0,tie,,,26889216.56
ZAAC,2026-04,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,95850900.55,95850900.55,-0.0,-0.0,tie,,,95850900.55
ZAAC,2026-04,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,20958755.78,20958755.78,0.0,0.0,tie,,,20958755.78
ZAAC,2026-04,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,3641525.26,3641525.26,0.0,0.0,tie,,,3641525.26
ZAAC,2026-04,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,36808446.31,36808446.31,0.0,0.0,tie,,,36808446.31
ZAAC,2026-04,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,15764930.24,15764930.24,0.0,0.0,tie,,,15764930.24
ZAAC,2026-04,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,432806271.46,432806271.46,-0.0,-0.0,tie,,,432806271.46
ZAAC,2026-04,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,40402460.63,40402460.63,-0.0,-0.0,tie,,,40402460.63
ZAAC,2026-04,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,194738827.92,194738827.92,0.0,0.0,tie,,,194738827.92
ZAAC,2026-04,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,37290488.71,37290488.71,0.0,0.0,tie,,,37290488.71
ZAAC,2026-04,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,58000000.0,58000000.0,0.0,0.0,tie,,,58000000.0
ZAAC,2026-04,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,20849321.49,20849321.49,0.0,0.0,tie,,,20849321.49
ZAAC,2026-04,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,24791496.76,24791496.75,0.01,0.0,tie,,,24791496.75
ZAAC,2026-04,SFP,ASSETS,Current Assets,accrued_income,Accrued Income,410,208209655.94,208209655.94,0.0,0.0,tie,,,208209655.94
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,25000000.0,25000000.0,0.0,0.0,tie,,,-25000000.0
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,1021890949.75,1021890949.75,0.0,0.0,tie,,,-1021890949.75
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,62741505.3,62741505.29,0.01,0.0,tie,,,-62741505.29
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,80480626.43,80480626.43,0.0,0.0,tie,,,-80480626.43
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-04,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,-0.43,-0.43,0.0,,tie,,,0.43
ZAAC,2026-05,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,176649945.08,176649945.08,0.0,0.0,tie,,,-176649945.08
ZAAC,2026-05,SCI,INCOME,Revenue,pension_admin_fee,Pension Admin Fee,20,220102732.4,220102732.4,0.0,0.0,tie,,,-220102732.4
ZAAC,2026-05,SCI,INCOME,Revenue,umbrella_fund,Umbrella Fund,30,124791535.96,124791535.96,0.0,0.0,tie,,,-124791535.96
ZAAC,2026-05,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,15228347.0,15228347.0,0.0,0.0,tie,,,-15228347.0
ZAAC,2026-05,SCI,INCOME,Revenue,retail_income,Retail,60,50504469.83,50504469.83,0.0,0.0,tie,,,-50504469.83
ZAAC,2026-05,SCI,INCOME,Other income,other_income,Other Income,70,12049338.37,12049338.37,0.0,0.0,tie,,,-12049338.37
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,316713002.36,316713002.36,0.0,0.0,tie,,,316713002.36
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,12257607.75,12257607.75,0.0,0.0,tie,,,12257607.75
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,13074837.21,13074837.21,-0.0,-0.0,tie,,,13074837.21
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,23059040.17,23059040.17,-0.0,-0.0,tie,,,23059040.17
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,communications,Communications,120,2114494.53,2114494.53,0.0,0.0,tie,,,2114494.53
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,1592078.71,1592078.71,0.0,0.0,tie,,,1592078.71
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,premises,Premises,140,16678416.13,16678416.13,0.0,0.0,tie,,,16678416.13
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,10909331.26,10909331.26,0.0,0.0,tie,,,10909331.26
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,6582066.25,6582066.25,0.0,0.0,tie,,,6582066.25
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,16796702.25,16796702.25,0.0,0.0,tie,,,16796702.25
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,17078408.94,17078408.94,0.0,0.0,tie,,,17078408.94
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,5871651.35,5871651.35,0.0,0.0,tie,,,5871651.35
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,10689907.88,10689907.88,-0.0,-0.0,tie,,,10689907.88
ZAAC,2026-05,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,782377.31,782377.31,-0.0,-0.0,tie,,,782377.31
ZAAC,2026-05,SCI,EXPENSES,Taxation,taxation,Taxation,230,43537933.96,43537933.96,0.0,0.0,tie,,,43537933.96
ZAAC,2026-05,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,94235544.84,94235544.84,-0.0,-0.0,tie,,,94235544.84
ZAAC,2026-05,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,20175454.98,20175454.98,0.0,0.0,tie,,,20175454.98
ZAAC,2026-05,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,3576498.09,3576498.09,0.0,0.0,tie,,,3576498.09
ZAAC,2026-05,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,36808446.31,36808446.31,0.0,0.0,tie,,,36808446.31
ZAAC,2026-05,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,13683636.24,13683636.24,0.0,0.0,tie,,,13683636.24
ZAAC,2026-05,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,511412323.24,511412323.24,-0.0,-0.0,tie,,,511412323.24
ZAAC,2026-05,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,22931040.03,22931040.03,0.0,0.0,tie,,,22931040.03
ZAAC,2026-05,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,213285301.56,213285301.56,0.0,0.0,tie,,,213285301.56
ZAAC,2026-05,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,58490540.96,58490540.96,0.0,0.0,tie,,,58490540.96
ZAAC,2026-05,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,63000000.0,63000000.0,0.0,0.0,tie,,,63000000.0
ZAAC,2026-05,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,20849321.49,20849321.49,0.0,0.0,tie,,,20849321.49
ZAAC,2026-05,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,8468751.35,8468751.35,0.0,0.0,tie,,,8468751.35
ZAAC,2026-05,SFP,ASSETS,Current Assets,accrued_income,Accrued Income,410,168779107.81,168779107.81,0.0,0.0,tie,,,168779107.81
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,25000000.0,25000000.0,0.0,0.0,tie,,,-25000000.0
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,1019809655.75,1019809655.75,0.0,0.0,tie,,,-1019809655.75
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,101588512.58,101588512.58,-0.0,-0.0,tie,,,-101588512.58
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,89297798.99,89297798.99,-0.0,-0.0,tie,,,-89297798.99
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
ZAAC,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,-0.43,-0.43,0.0,,tie,,,0.43
