period,period_end,entity,statement,section_group,line_label,row_type,statement_line_code,amount_client_basis,amount_presentation,source_tab,source_row,source_file
2026-02,2026-02-28,C&P,SCI,INCOME,Pension Admin Fee,detail,pension_admin_fee,-8122126.83,8122126.83,SCI Detailed,9,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,INCOME,Umbrella Fund,detail,umbrella_fund,-43860042.0,43860042.0,SCI Detailed,10,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,0.0,-0.0,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,-14008899.93,14008899.93,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,-513772902.97,513772902.97,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,0.0,-0.0,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,0.0,-0.0,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,0.0,-0.0,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,-7700261.68,7700261.68,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,0.0,-0.0,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,0.0,-0.0,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,-7598108.07,7598108.07,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SCI,INCOME,Insurance Commissions,detail,insurance_commissions,0.0,-0.0,SCI Detailed,11,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,-5103347.0,5103347.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SCI,INCOME,SAAS (Software as a Service),detail,saas_income,0.0,-0.0,SCI Detailed,12,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,INCOME,Retail,detail,retail_income,-19138509.5,19138509.5,SCI Detailed,13,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,INCOME,Other Income,detail,other_income,-4765612.0,4765612.0,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,INCOME,Other Income,detail,other_income,-182351.23,182351.23,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,INCOME,Other Income,detail,other_income,-5556851.33,5556851.33,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,INCOME,Other Income,detail,other_income,-2062952.21,2062952.21,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,INCOME,Other Income,detail,other_income,0.0,-0.0,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,INCOME,Other Income,detail,other_income,-324085.37,324085.37,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,INCOME,Other Income,detail,other_income,-296401.82,296401.82,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,INCOME,Other Income,detail,other_income,-53463.6,53463.6,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,INCOME,Other Income,detail,other_income,-2433.75,2433.75,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,INCOME,Other Income,detail,other_income,0.0,-0.0,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SCI,INCOME,Other Income,detail,other_income,0.0,-0.0,SCI Detailed,14,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,INCOME,Total Income,total,,-218358327.29,-218358327.29,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,INCOME,Total Income,total,,-14191251.16,-14191251.16,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,INCOME,Total Income,total,,-519329754.3,-519329754.3,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,INCOME,Total Income,total,,-38192955.06,-38192955.06,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,INCOME,Total Income,total,,-14538518.03,-14538518.03,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,INCOME,Total Income,total,,-13052741.27,-13052741.27,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,INCOME,Total Income,total,,-8585898.9,-8585898.9,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,INCOME,Total Income,total,,-53463.6,-53463.6,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,INCOME,Total Income,total,,-2083831.02,-2083831.02,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,INCOME,Total Income,total,,-7598108.07,-7598108.07,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SCI,INCOME,Total Income,total,,-8122126.83,-8122126.83,SCI Detailed,15,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,103310996.08,103310996.08,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,0.0,0.0,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,25344936.0,25344936.0,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,5894060.47,5894060.47,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,10671087.63,10671087.63,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,2172950.35,2172950.35,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,4832787.0,4832787.0,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,0.0,0.0,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,998287.28,998287.28,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Emol.Pack-Salaries,detail,personnel_costs,2441180.1,2441180.1,SCI Detailed,19,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,1546518.0,1546518.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Emol.Pack-Housing Subsid,detail,personnel_costs,0.0,0.0,SCI Detailed,20,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,278200.0,278200.0,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,0.0,0.0,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,597539.4,597539.4,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,531097.98,531097.98,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,0.0,0.0,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,1869428.71,1869428.71,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,0.0,0.0,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,0.0,0.0,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,8350.24,8350.24,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Emol.Pack-Other,detail,personnel_costs,581258.92,581258.92,SCI Detailed,21,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,5777293.58,5777293.58,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,3692430.36,3692430.36,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,256924.8,256924.8,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,119039.91,119039.91,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,397420.77,397420.77,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Emol.Pack-Med.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,22,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,8894962.0,8894962.0,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,2002840.0,2002840.0,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,589406.05,589406.05,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,95626.32,95626.32,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,61569.46,61569.46,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Emol.Pack-Pens.Contribut.,detail,personnel_costs,0.0,0.0,SCI Detailed,23,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,1860571.16,1860571.16,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,0.0,0.0,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,779250.82,779250.82,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,117881.21,117881.21,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,0.0,0.0,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,84711.92,84711.92,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,241017.17,241017.17,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,0.0,0.0,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,0.0,0.0,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Co.Contrib-Life Assurance,detail,personnel_costs,0.0,0.0,SCI Detailed,24,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,15000.0,15000.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,0.0,0.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,18000.0,18000.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,0.0,0.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,0.0,0.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,0.0,0.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,0.0,0.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,0.0,0.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,0.0,0.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Temporary Staff-General,detail,personnel_costs,0.0,0.0,SCI Detailed,25,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,78120.0,78120.0,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,0.0,0.0,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,46347.84,46347.84,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,157366.07,157366.07,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,0.0,0.0,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,0.0,0.0,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,0.0,0.0,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,0.0,0.0,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,0.0,0.0,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Welfare-General,detail,personnel_costs,0.0,0.0,SCI Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,-13682059.17,-13682059.17,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,5628487.74,5628487.74,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,17315930.87,17315930.87,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,1433880.53,1433880.53,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,0.0,0.0,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,1022688.0,1022688.0,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,401121.32,401121.32,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,0.0,0.0,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,3078.45,3078.45,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Other Staff Costs,detail,personnel_costs,685509.83,685509.83,SCI Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,67879.54,67879.54,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SCI,Personnel Costs,Other Staff Benefits,detail,personnel_costs,0.0,0.0,SCI Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,903052.52,903052.52,SCI Detailed,29,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,0.0,0.0,SCI Detailed,29,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,1240380.57,1240380.57,SCI Detailed,29,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,0.0,0.0,SCI Detailed,29,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SCI,Personnel Costs,Training EXTERNAL,detail,personnel_costs,0.0,0.0,SCI Detailed,29,Feb 2026 Consolidated Accounts.xlsx
