period,entity,statement,statement_line_code,line_label,category_l1,line_order,client_basis_kes,client_presentation_kes
2026-03,ZARIB,SCI,professional_fees,Professional Fees,EXPENSES,170,2980337.36,2980337.36
2026-03,ZARIB,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-03,ZARIB,SCI,taxation,Taxation,EXPENSES,230,146438937.37,146438937.37
2026-03,ZARIB,SCI,travelling,Travelling,EXPENSES,90,1757792.02,1757792.02
2026-03,ZARIB,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-03,ZARIB,SFP,client_cash,Cash - Client Cash,ASSETS,370,113660264.94,113660264.94
2026-03,ZARIB,SFP,computer_software,Intangible - computer software,ASSETS,250,16465498.75,16465498.75
2026-03,ZARIB,SFP,deferred_revenue,Deferred Revenue,EQUITY AND LIABILITIES,490,0.0,-0.0
2026-03,ZARIB,SFP,deferred_tax,Deferred tax,ASSETS,310,31050038.23,31050038.23
2026-03,ZARIB,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,1060688.0,1060688.0
2026-03,ZARIB,SFP,deposits,Cash - Deposits,ASSETS,380,371830978.47,371830978.47
2026-03,ZARIB,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,339370235.94,339370235.94
2026-03,ZARIB,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-03,ZARIB,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-03,ZARIB,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-03,ZARIB,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-341690854.24,341690854.24
2026-03,ZARIB,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-03,ZARIB,SFP,office_cash,Cash - Office Cash,ASSETS,360,130680522.5,130680522.5
2026-03,ZARIB,SFP,other_receivables,Other Receivables,ASSETS,340,-30508774.03,-30508774.03
2026-03,ZARIB,SFP,placements,Cash - Placements,ASSETS,390,179936116.0,179936116.0
2026-03,ZARIB,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,65592150.29,65592150.29
2026-03,ZARIB,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,-2072461566.19,2072461566.19
2026-03,ZARIB,SFP,premium_receivables,Premium Receivables,ASSETS,330,2129958096.16,2129958096.16
2026-03,ZARIB,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-03,ZARIB,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-1201525218.75,1201525218.75
2026-03,ZARIB,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-33360000.0,33360000.0
2026-03,ZARIB,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-117746682.59,-117746682.59
2026-03,ZARIB,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-68123605.2,68123605.2
2026-03,ZARIB,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,486570962.67,486570962.67
2026-03,ZARIB,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-758850.95,758850.95
2026-03,ZATL,SCI,actuarial_fees,Actuarial Fees,INCOME,10,-5034807.51,5034807.51
2026-03,ZATL,SCI,advertising_pr,Advertising & PR,EXPENSES,150,0.0,0.0
2026-03,ZATL,SCI,communications,Communications,EXPENSES,120,69686.1,69686.1
2026-03,ZATL,SCI,depreciation,Depreciation,EXPENSES,180,33694.67,33694.67
2026-03,ZATL,SCI,entertainment,Entertainment,EXPENSES,100,8155.29,8155.29
2026-03,ZATL,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-03,ZATL,SCI,general_expenses,General Expenses,EXPENSES,200,195017.93,195017.93
2026-03,ZATL,SCI,insurance,Insurance,EXPENSES,160,104120.86,104120.86
2026-03,ZATL,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-03,ZATL,SCI,it_costs,IT Costs,EXPENSES,110,2075.43,2075.43
2026-03,ZATL,SCI,management_expense,Management Expense,EXPENSES,210,334977.76,334977.76
2026-03,ZATL,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,19188.92,19188.92
2026-03,ZATL,SCI,other_income,Other Income,INCOME,70,-5693.42,5693.42
2026-03,ZATL,SCI,personnel_costs,Personnel Costs,EXPENSES,80,1410088.38,1410088.38
2026-03,ZATL,SCI,premises,Premises,EXPENSES,140,234534.11,234534.11
2026-03,ZATL,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,120486.25,120486.25
2026-03,ZATL,SCI,professional_fees,Professional Fees,EXPENSES,170,123718.06,123718.06
2026-03,ZATL,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-03,ZATL,SCI,taxation,Taxation,EXPENSES,230,670472.04,670472.04
2026-03,ZATL,SCI,travelling,Travelling,EXPENSES,90,149850.35,149850.35
2026-03,ZATL,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-03,ZATL,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-03,ZATL,SFP,deferred_tax,Deferred tax,ASSETS,310,1177856.16,1177856.16
2026-03,ZATL,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-03,ZATL,SFP,deposits,Cash - Deposits,ASSETS,380,502765.21,502765.21
2026-03,ZATL,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,2697185.7,2697185.7
2026-03,ZATL,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-03,ZATL,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-03,ZATL,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-03,ZATL,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-1564434.76,1564434.76
2026-03,ZATL,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-03,ZATL,SFP,office_cash,Cash - Office Cash,ASSETS,360,2059120.8,2059120.8
2026-03,ZATL,SFP,other_receivables,Other Receivables,ASSETS,340,-1354072.19,-1354072.19
2026-03,ZATL,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-03,ZATL,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,313674.33,313674.33
2026-03,ZATL,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-03,ZATL,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-03,ZATL,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-03,ZATL,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,4420719.22,-4420719.22
2026-03,ZATL,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-5047476.12,5047476.12
2026-03,ZATL,SFP,tax_recoverable,Tax recoverable,ASSETS,400,1980098.56,1980098.56
2026-03,ZATL,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,944899.54,-944899.54
2026-03,ZATL,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,3895378.17,3895378.17
2026-03,ZATL,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-10025714.62,10025714.62
2026-03,ZHL,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-03,ZHL,SCI,advertising_pr,Advertising & PR,EXPENSES,150,0.0,0.0
2026-03,ZHL,SCI,communications,Communications,EXPENSES,120,0.0,0.0
2026-03,ZHL,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-03,ZHL,SCI,entertainment,Entertainment,EXPENSES,100,0.0,0.0
2026-03,ZHL,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-03,ZHL,SCI,general_expenses,General Expenses,EXPENSES,200,186303.85,186303.85
2026-03,ZHL,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-03,ZHL,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-03,ZHL,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-03,ZHL,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-03,ZHL,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,0.0,0.0
2026-03,ZHL,SCI,other_income,Other Income,INCOME,70,-53463.6,53463.6
2026-03,ZHL,SCI,personnel_costs,Personnel Costs,EXPENSES,80,0.0,0.0
2026-03,ZHL,SCI,premises,Premises,EXPENSES,140,0.0,0.0
2026-03,ZHL,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,0.0,0.0
2026-03,ZHL,SCI,professional_fees,Professional Fees,EXPENSES,170,16114463.48,16114463.48
2026-03,ZHL,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-03,ZHL,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-03,ZHL,SCI,travelling,Travelling,EXPENSES,90,0.0,0.0
2026-03,ZHL,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-03,ZHL,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-03,ZHL,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-03,ZHL,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,1278387321.58,1278387321.58
2026-03,ZHL,SFP,deposits,Cash - Deposits,ASSETS,380,4500000.0,4500000.0
2026-03,ZHL,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-266605482.4,-266605482.4
2026-03,ZHL,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-03,ZHL,SFP,investment_in_associate,Investment in associate,ASSETS,270,15969831.66,15969831.66
2026-03,ZHL,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-03,ZHL,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,16247303.73,-16247303.73
2026-03,ZHL,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-03,ZHL,SFP,office_cash,Cash - Office Cash,ASSETS,360,972232.1,972232.1
2026-03,ZHL,SFP,other_receivables,Other Receivables,ASSETS,340,350685.52,350685.52
2026-03,ZHL,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-03,ZHL,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,0.0,0.0
2026-03,ZHL,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-03,ZHL,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-03,ZHL,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-03,ZHL,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-30127713.66,30127713.66
2026-03,ZHL,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-10000000.0,10000000.0
2026-03,ZHL,SFP,tax_recoverable,Tax recoverable,ASSETS,400,252358.94,252358.94
2026-03,ZHL,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-1009946538.47,1009946538.47
2026-03,ZHL,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,1.0,1.0
2026-03,ZHL,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,0.0,-0.0
2026-04,C&P,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-04,C&P,SCI,advertising_pr,Advertising & PR,EXPENSES,150,0.0,0.0
2026-04,C&P,SCI,communications,Communications,EXPENSES,120,0.0,0.0
2026-04,C&P,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-04,C&P,SCI,entertainment,Entertainment,EXPENSES,100,0.0,0.0
2026-04,C&P,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-04,C&P,SCI,general_expenses,General Expenses,EXPENSES,200,2319422.18,2319422.18
2026-04,C&P,SCI,insurance,Insurance,EXPENSES,160,1391180.32,1391180.32
2026-04,C&P,SCI,insurance_commissions,Insurance Commissions,INCOME,40,-111488.75,111488.75
2026-04,C&P,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-04,C&P,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-04,C&P,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,0.0,0.0
2026-04,C&P,SCI,other_income,Other Income,INCOME,70,0.0,-0.0
2026-04,C&P,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,-16660920.32,16660920.32
2026-04,C&P,SCI,personnel_costs,Personnel Costs,EXPENSES,80,0.0,0.0
2026-04,C&P,SCI,premises,Premises,EXPENSES,140,0.0,0.0
2026-04,C&P,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,0.0,0.0
2026-04,C&P,SCI,professional_fees,Professional Fees,EXPENSES,170,1056733.32,1056733.32
2026-04,C&P,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-04,C&P,SCI,taxation,Taxation,EXPENSES,230,3601521.98,3601521.98
2026-04,C&P,SCI,travelling,Travelling,EXPENSES,90,0.0,0.0
2026-04,C&P,SFP,accrued_income,Accrued Income,ASSETS,410,16660920.32,16660920.32
2026-04,C&P,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-04,C&P,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-04,C&P,SFP,deferred_tax,Deferred tax,ASSETS,310,4287361.0,4287361.0
2026-04,C&P,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-04,C&P,SFP,deposits,Cash - Deposits,ASSETS,380,22284303.0,22284303.0
2026-04,C&P,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,92114182.15,92114182.15
2026-04,C&P,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-04,C&P,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-04,C&P,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-04,C&P,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-8403551.28,8403551.28
2026-04,C&P,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-04,C&P,SFP,office_cash,Cash - Office Cash,ASSETS,360,6023667.38,6023667.38
2026-04,C&P,SFP,other_receivables,Other Receivables,ASSETS,340,-8161870.83,-8161870.83
2026-04,C&P,SFP,placements,Cash - Placements,ASSETS,390,347795.52,347795.52
2026-04,C&P,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,0.0,0.0
2026-04,C&P,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-04,C&P,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-04,C&P,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-04,C&P,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-133494469.71,133494469.71
2026-04,C&P,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-25000000.0,25000000.0
2026-04,C&P,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-993355.97,-993355.97
2026-04,C&P,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-6556688.25,6556688.25
2026-04,C&P,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,40891706.67,40891706.67
2026-04,C&P,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,0.0,-0.0
2026-04,DRC,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-04,DRC,SCI,advertising_pr,Advertising & PR,EXPENSES,150,2588852.9,2588852.9
2026-04,DRC,SCI,communications,Communications,EXPENSES,120,731767.25,731767.25
2026-04,DRC,SCI,depreciation,Depreciation,EXPENSES,180,1408685.57,1408685.57
2026-04,DRC,SCI,entertainment,Entertainment,EXPENSES,100,274392.03,274392.03
2026-04,DRC,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-04,DRC,SCI,general_expenses,General Expenses,EXPENSES,200,2602993.08,2602993.08
2026-04,DRC,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-04,DRC,SCI,insurance_commissions,Insurance Commissions,INCOME,40,-22791627.94,22791627.94
2026-04,DRC,SCI,it_costs,IT Costs,EXPENSES,110,384960.0,384960.0
2026-04,DRC,SCI,management_expense,Management Expense,EXPENSES,210,633596.67,633596.67
2026-04,DRC,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,1035970.4,1035970.4
2026-04,DRC,SCI,other_income,Other Income,INCOME,70,0.0,-0.0
2026-04,DRC,SCI,personnel_costs,Personnel Costs,EXPENSES,80,7624466.57,7624466.57
2026-04,DRC,SCI,premises,Premises,EXPENSES,140,4442933.9,4442933.9
2026-04,DRC,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,241708.15,241708.15
2026-04,DRC,SCI,professional_fees,Professional Fees,EXPENSES,170,5463166.14,5463166.14
2026-04,DRC,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-04,DRC,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-04,DRC,SCI,travelling,Travelling,EXPENSES,90,1909447.09,1909447.09
2026-04,DRC,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-04,DRC,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-04,DRC,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-04,DRC,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-04,DRC,SFP,deposits,Cash - Deposits,ASSETS,380,0.0,0.0
2026-04,DRC,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-10070454.88,-10070454.88
2026-04,DRC,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-04,DRC,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-04,DRC,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-04,DRC,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,6551311.79,-6551311.79
2026-04,DRC,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-04,DRC,SFP,office_cash,Cash - Office Cash,ASSETS,360,12569986.09,12569986.09
2026-04,DRC,SFP,other_receivables,Other Receivables,ASSETS,340,11442933.92,11442933.92
2026-04,DRC,SFP,placements,Cash - Placements,ASSETS,390,534311.7,534311.7
2026-04,DRC,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,12040042.91,12040042.91
2026-04,DRC,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,-54221721.9,54221721.9
2026-04,DRC,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-04,DRC,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-04,DRC,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,51166691.23,-51166691.23
2026-04,DRC,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-74293488.24,74293488.24
2026-04,DRC,SFP,tax_recoverable,Tax recoverable,ASSETS,400,12029.6,12029.6
2026-04,DRC,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,680436.56,-680436.56
2026-04,DRC,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,43593875.22,43593875.22
2026-04,DRC,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-5954.01,5954.01
2026-04,MALAWI,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-04,MALAWI,SCI,advertising_pr,Advertising & PR,EXPENSES,150,1719087.67,1719087.67
2026-04,MALAWI,SCI,communications,Communications,EXPENSES,120,306059.88,306059.88
2026-04,MALAWI,SCI,depreciation,Depreciation,EXPENSES,180,5564649.98,5564649.98
2026-04,MALAWI,SCI,entertainment,Entertainment,EXPENSES,100,877207.89,877207.89
2026-04,MALAWI,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-04,MALAWI,SCI,general_expenses,General Expenses,EXPENSES,200,436746.08,436746.08
2026-04,MALAWI,SCI,insurance,Insurance,EXPENSES,160,1126178.56,1126178.56
2026-04,MALAWI,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-04,MALAWI,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-04,MALAWI,SCI,management_expense,Management Expense,EXPENSES,210,5675148.43,5675148.43
2026-04,MALAWI,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,332729.27,332729.27
2026-04,MALAWI,SCI,other_income,Other Income,INCOME,70,-4300392.0,4300392.0
2026-04,MALAWI,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,-70452993.21,70452993.21
2026-04,MALAWI,SCI,personnel_costs,Personnel Costs,EXPENSES,80,14795796.99,14795796.99
2026-04,MALAWI,SCI,premises,Premises,EXPENSES,140,1346547.21,1346547.21
2026-04,MALAWI,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,584397.08,584397.08
2026-04,MALAWI,SCI,professional_fees,Professional Fees,EXPENSES,170,1708664.17,1708664.17
2026-04,MALAWI,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-04,MALAWI,SCI,taxation,Taxation,EXPENSES,230,12381364.95,12381364.95
2026-04,MALAWI,SCI,travelling,Travelling,EXPENSES,90,1053320.29,1053320.29
2026-04,MALAWI,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-04,MALAWI,SFP,computer_software,Intangible - computer software,ASSETS,250,10165013.43,10165013.43
2026-04,MALAWI,SFP,deferred_tax,Deferred tax,ASSETS,310,10834522.07,10834522.07
2026-04,MALAWI,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-04,MALAWI,SFP,deposits,Cash - Deposits,ASSETS,380,114953975.2,114953975.2
2026-04,MALAWI,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-48854152.79,-48854152.79
2026-04,MALAWI,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-04,MALAWI,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-04,MALAWI,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-04,MALAWI,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-26845486.75,26845486.75
2026-04,MALAWI,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-04,MALAWI,SFP,office_cash,Cash - Office Cash,ASSETS,360,1312783.51,1312783.51
2026-04,MALAWI,SFP,other_receivables,Other Receivables,ASSETS,340,7357301.51,7357301.51
2026-04,MALAWI,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-04,MALAWI,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,12526030.29,12526030.29
2026-04,MALAWI,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-04,MALAWI,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-04,MALAWI,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-04,MALAWI,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-110029593.99,110029593.99
2026-04,MALAWI,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-826256.18,826256.18
2026-04,MALAWI,SFP,tax_recoverable,Tax recoverable,ASSETS,400,2942094.55,2942094.55
2026-04,MALAWI,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-23651283.45,23651283.45
2026-04,MALAWI,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,79968131.73,79968131.73
2026-04,MALAWI,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-29853079.12,29853079.12
